user_id item_id rating
1258 9141 1.0
1258 9364 0.8
1258 9411 1.0
1258 9412 0.4
1270 11919 0.6
1270 1879 0.2
1270 192 0.6
1270 2343 0.2
1270 3255 0.2
1270 65959 0.8
1272 12536 1.0
1272 12692 0.4
1272 1767 0.4
1272 19745 1.0
1272 22361 1.0
1272 41252 0.4
1272 48101 0.4
1272 52975 0.2
1272 5634 0.8
1272 68950 0.6
1275 10313 1.0
1275 10345 0.2
1275 10360 0.8
1275 1088 0.6
1275 1093 0.8
1275 11018 0.8
1275 1103 1.0
1275 1126 1.0
1275 12271 1.0
1275 12275 0.8
1275 13088 1.0
1275 13714 0.6
1275 15683 0.6
1275 16247 0.8
1275 1755 1.0
1275 1767 0.6
1275 17707 1.0
1275 19672 1.0
1275 19894 1.0
1275 20486 1.0
1275 2214 1.0
1275 24609 1.0
1275 25079 0.8
1275 26442 1.0
1275 27428 1.0
1275 2761 1.0
1275 3011 0.8
1275 30406 0.8
1275 31642 1.0
1275 34289 0.6
1275 35325 0.8
1275 3577 0.4
1275 38312 0.6
1275 38623 0.8
1275 3971 0.8
1275 3975 1.0
1275 4037 0.8
1275 41292 0.8
1275 43467 1.0
1275 44258 1.0
1275 487 1.0
1275 558 0.8
1275 5590 1.0
1275 57998 1.0
1275 5871 1.0
1275 587 0.8
1275 5921 1.0
1275 609 0.8
1275 615 1.0
1275 65561 0.6
1275 6764 1.0
1275 686 1.0
1275 69025 1.0
1275 69047 0.8
1275 708 1.0
1275 732 1.0
1275 7734 1.0
1275 7786 1.0
1275 7790 1.0
1275 7935 1.0
1275 8142 0.8
1275 8981 1.0
1279 10313 0.8
1279 1755 0.8
1279 24250 0.2
1279 3063 0.8
1279 3604 0.8
1279 36911 1.0
1279 38997 0.6
1279 43822 0.8
1279 47099 0.8
1279 69071 0.8
1279 69072 0.8
1279 8532 0.6
1285 10198 1.0
1285 10223 0.8
1285 1032 0.8
1285 1083 0.6
1285 1109 1.0
1285 11153 0.8
1285 11209 1.0
1285 11260 1.0
1285 1126 1.0
1285 12245 0.8
1285 12264 1.0
1285 12972 1.0
1285 14009 1.0
1285 14942 1.0
1285 1567 1.0
1285 17707 0.8
1285 19179 0.8
1285 19257 0.8
1285 19546 1.0
1285 19647 1.0
1285 19908 1.0
1285 20003 1.0
1285 20846 1.0
1285 20900 1.0
1285 21605 0.8
1285 22772 1.0
1285 23598 1.0
1285 23636 1.0
1285 24165 0.8
1285 25457 1.0
1285 26442 1.0
1285 27065 1.0
1285 2815 0.6
1285 28920 1.0
1285 29066 0.8
1285 2930 1.0
1285 2956 1.0
1285 30101 1.0
1285 31465 0.6
1285 3493 1.0
1285 35097 0.6
1285 35123 0.4
1285 35392 0.8
1285 35588 1.0
1285 35669 0.8
1285 3593 0.6
1285 36470 0.8
1285 36885 1.0
1285 37495 0.2
1285 39872 0.8
1285 3996 0.8
1285 40113 0.8
1285 4046 0.8
1285 4048 1.0
1285 4087 1.0
1285 4371 0.8
1285 4387 0.8
1285 519 0.6
1285 525 0.2
1285 54215 0.8
1285 5433 1.0
1285 5677 0.8
1285 5916 0.8
1285 61262 0.8
1285 61730 0.4
1285 61793 1.0
1285 6352 1.0
1285 6889 1.0
1285 6892 1.0
1285 6893 0.6
1285 69125 0.8
1285 69131 1.0
1285 69144 1.0
1285 69151 1.0
1285 69152 1.0
1285 69158 0.8
1285 728 1.0
1285 8290 1.0
1285 8340 0.4
1285 8533 0.8
1285 8540 1.0
1285 8548 1.0
1285 8560 1.0
1288 15864 1.0
1288 25633 1.0
1288 2938 0.2
1288 35626 0.8
1288 35642 0.8
1288 36999 0.8
1288 39559 1.0
1288 41521 0.8
1288 6418 1.0
1288 660 1.0
1288 69189 0.8
1288 69191 1.0
1288 694 0.8
1291 1030 0.4
1291 10368 0.6
1291 10371 0.8
1291 10484 1.0
1291 10657 0.6
1291 12541 0.8
1291 13021 1.0
1291 13071 0.6
1291 15002 0.8
1291 15778 0.2
1291 16842 0.8
1291 18612 0.2
1291 1875 0.4
1291 2175 0.2
1291 2299 0.4
1291 2433 1.0
1291 31664 0.2
1291 33382 0.6
1291 33867 0.2
1291 3392 0.2
1291 3442 1.0
1291 3913 1.0
1291 3981 1.0
1291 4039 0.8
1291 41024 0.8
1291 42715 0.8
1291 43791 0.8
1291 43801 1.0
1291 49252 0.8
1291 49333 0.4
1291 5436 0.4
1291 550 0.8
1291 62756 0.8
1291 65874 1.0
1291 676 1.0
1291 67715 0.8
1291 6879 0.2
1291 69217 1.0
1291 69218 1.0
1291 732 1.0
1291 9041 0.8
1293 1030 0.6
1293 1109 1.0
1293 12275 0.8
1293 12356 0.4
1293 12952 0.8
1293 13185 1.0
1293 13709 0.8
1293 13710 0.8
1293 14023 1.0
1293 14443 0.8
1293 14461 1.0
1293 14585 0.8
1293 14737 0.8
1293 14742 0.4
1293 14956 1.0
1293 15606 0.2
1293 16289 0.6
1293 20011 1.0
1293 23625 1.0
1293 2397 0.6
1293 25701 0.4
1293 3010 1.0
1293 33320 1.0
1293 3588 0.6
1293 3597 1.0
1293 3607 0.8
1293 369 0.4
1293 38310 0.2
1293 4064 0.2
1293 4074 0.4
1293 4201 0.6
1293 44034 0.4
1293 480 0.8
1293 51422 0.6
1293 517 0.2
1293 537 0.4
1293 54431 1.0
1293 579 1.0
1293 58497 0.4
1293 5874 0.8
1293 609 0.6
1293 62222 0.4
1293 62685 1.0
1293 6520 1.0
1293 6568 0.4
1293 660 0.8
1293 6894 1.0
1293 69268 0.6
1293 69272 0.6
1293 69280 0.8
1293 69284 1.0
1293 69285 0.6
1293 69286 0.8
1293 69298 0.8
1293 713 1.0
1293 7617 0.4
1293 765 0.4
1293 7790 1.0
1293 8070 1.0
1293 8088 0.8
1293 8090 1.0
1293 8560 1.0
1293 9699 0.8
1295 10663 1.0
1295 10984 0.4
1295 1103 0.8
1295 11043 0.8
1295 11165 1.0
1295 11176 1.0
1295 11179 1.0
1295 11185 1.0
1295 11233 0.4
1295 115 0.6
1295 116 0.6
1295 11669 0.8
1295 12456 0.2
1295 12553 0.8
1295 12556 0.2
1295 12574 0.6
1295 12628 0.8
1295 12665 0.4
1295 12692 0.4
1295 12717 0.6
1295 12721 1.0
1295 12726 1.0
1295 12777 0.6
1295 12780 0.6
1295 12781 0.8
1295 12791 1.0
1295 12792 0.6
1295 13088 1.0
1295 14236 0.8
1295 14324 0.4
1295 15060 0.8
1295 15066 0.8
1295 15069 0.8
1295 15088 0.2
1295 15090 0.2
1295 16930 1.0
1295 17526 0.8
1295 18590 0.4
1295 19473 1.0
1295 19663 0.8
1295 19702 0.2
1295 19709 0.8
1295 19723 0.4
1295 21083 1.0
1295 21098 0.8
1295 21834 0.8
1295 22049 0.8
1295 2288 1.0
1295 2295 0.4
1295 23237 0.8
1295 23730 0.8
1295 23734 0.6
1295 2433 0.6
1295 2454 0.6
1295 25150 1.0
1295 25252 0.8
1295 2680 0.8
1295 2684 0.8
1295 2685 1.0
1295 26914 0.6
1295 2752 0.4
1295 2810 0.6
1295 31163 1.0
1295 3425 1.0
1295 382 0.6
1295 3916 1.0
1295 3922 0.8
1295 3975 0.8
1295 4201 1.0
1295 43905 0.2
1295 45197 1.0
1295 50985 0.4
1295 51120 0.4
1295 55296 1.0
1295 5619 1.0
1295 5620 0.6
1295 5774 0.4
1295 5825 0.8
1295 58952 0.2
1295 5921 0.2
1295 5945 0.6
1295 5951 0.8
1295 6114 0.6
1295 6142 1.0
1295 6147 0.6
1295 6178 0.8
1295 6515 0.6
1295 6614 1.0
1295 6618 0.8
1295 6628 1.0
1295 6629 0.8
1295 6632 1.0
1295 6643 0.8
1295 6647 1.0
1295 6654 0.2
1295 6660 1.0
1295 6661 0.6
1295 6670 0.6
1295 6671 1.0
1295 6672 0.8
1295 6677 0.8
1295 6681 0.8
1295 6682 1.0
1295 672 0.8
1295 67478 0.8
1295 6879 1.0
1295 69392 0.8
1295 69398 0.8
1295 69410 0.6
1295 69414 0.4
1295 8663 0.8
1295 8716 1.0
1295 8717 0.4
1295 8765 0.8
1295 8777 0.6
1295 8808 1.0
1295 9438 1.0
1298 69506 1.0
1298 7225 0.8
1299 10222 0.6
1299 1030 1.0
1299 1066 1.0
1299 11928 1.0
1299 12074 1.0
1299 12302 0.8
1299 14935 0.8
1299 15277 0.8
1299 17697 0.4
1299 18619 1.0
1299 18907 0.8
1299 19830 0.4
1299 22638 1.0
1299 2293 0.6
1299 27133 0.8
1299 28007 1.0
1299 30404 0.8
1299 33369 0.8
1299 35688 0.4
1299 3587 0.8
1299 3601 0.6
1299 3607 0.4
1299 3898 0.8
1299 3999 0.8
1299 4079 0.8
1299 4084 1.0
1299 42505 1.0
1299 4380 0.8
1299 49109 1.0
1299 520 1.0
1299 6147 0.4
1299 65651 0.6
1299 69527 1.0
1299 69548 0.6
1299 69549 0.6
1299 7611 0.4
1308 10293 1.0
1308 10320 0.4
1308 10657 1.0
1308 1083 1.0
1308 1104 0.2
1308 1113 0.4
1308 11344 0.4
1308 11436 0.4
1308 11543 0.8
1308 11550 0.8
1308 11919 0.4
1308 1193 1.0
1308 12541 0.8
1308 12542 1.0
1308 12570 0.8
1308 12600 1.0
1308 12658 0.8
1308 12662 0.6
1308 12726 0.2
1308 12945 0.8
1308 14227 1.0
1308 14298 1.0
1308 14320 0.8
1308 14324 0.8
1308 15088 1.0
1308 1538 0.8
1308 16583 0.8
1308 16930 1.0
1308 17040 0.8
1308 17047 0.2
1308 1741 0.4
1308 18164 0.8
1308 19672 0.8
1308 19673 1.0
1308 19677 0.4
1308 19678 0.8
1308 19703 0.8
1308 2067 1.0
1308 2105 0.8
1308 21834 0.6
1308 22068 1.0
1308 2237 1.0
1308 22454 1.0
1308 22823 1.0
1308 2295 1.0
1308 23199 0.4
1308 23200 0.4
1308 2419 0.8
1308 2420 0.4
1308 2425 0.8
1308 2429 0.8
1308 2438 1.0
1308 24766 1.0
1308 25089 0.4
1308 2675 1.0
1308 2676 1.0
1308 2677 1.0
1308 2678 0.4
1308 2680 0.6
1308 2682 1.0
1308 2685 1.0
1308 2738 1.0
1308 2811 1.0
1308 2820 0.8
1308 29390 1.0
1308 30244 1.0
1308 3243 1.0
1308 3284 1.0
1308 3309 0.8
1308 33097 1.0
1308 3392 0.2
1308 3408 1.0
1308 3413 1.0
1308 34623 0.8
1308 3574 0.4
1308 3588 0.6
1308 3592 0.2
1308 3625 1.0
1308 363 0.2
1308 37079 1.0
1308 3857 0.8
1308 390 0.4
1308 391 0.4
1308 3917 0.8
1308 3918 0.6
1308 3922 0.8
1308 3942 1.0
1308 3975 0.4
1308 4038 1.0
1308 4073 1.0
1308 42721 0.4
1308 44298 1.0
1308 44317 1.0
1308 50412 1.0
1308 51301 1.0
1308 528 1.0
1308 54272 0.4
1308 5433 0.2
1308 55745 1.0
1308 56651 0.8
1308 57063 1.0
1308 57065 1.0
1308 5856 1.0
1308 5857 0.8
1308 60122 1.0
1308 60885 0.8
1308 6114 1.0
1308 6116 0.8
1308 6142 0.8
1308 615 1.0
1308 6160 0.8
1308 62879 1.0
1308 63388 0.8
1308 6509 1.0
1308 6515 0.8
1308 6628 1.0
1308 6660 1.0
1308 6672 1.0
1308 671 0.8
1308 673 1.0
1308 679 0.4
1308 6898 1.0
1308 69646 1.0
1308 69648 0.2
1308 69655 1.0
1308 69660 1.0
1308 69661 0.8
1308 69671 0.2
1308 716 0.8
1308 720 1.0
1308 731 0.8
1308 7611 0.2
1308 8716 1.0
1308 8765 1.0
1308 8777 1.0
1308 9143 1.0
1308 9410 1.0
1308 9411 1.0
1308 9413 0.8
1308 9445 1.0
1308 9447 0.6
1308 9758 0.2
1310 11720 0.4
1310 15861 0.8
1310 3776 0.8
1310 50862 0.2
1310 53000 1.0
1310 53056 1.0
1310 53061 1.0
1310 53092 0.8
1310 53103 0.6
1310 53108 0.8
1310 5923 0.6
1310 7560 1.0
1310 9137 0.8
1315 10293 1.0
1315 10983 0.8
1315 11270 1.0
1315 113 1.0
1315 17857 1.0
1315 19402 1.0
1315 22055 0.8
1315 23489 0.8
1315 3277 0.8
1315 3433 1.0
1315 4336 1.0
1315 46267 0.8
1315 46827 0.6
1315 63388 1.0
1315 69743 1.0
1315 7351 1.0
1315 7451 0.6
1315 7498 1.0
1315 9137 0.6
1315 9143 1.0
1315 9153 0.8
1315 9168 0.8
1316 11277 1.0
1316 11732 0.6
1316 13363 1.0
1316 14271 0.8
1316 150 1.0
1316 16173 0.8
1316 17232 0.8
1316 18069 0.6
1316 18715 1.0
1316 1886 0.6
1316 21118 0.6
1316 23477 0.8
1316 23592 1.0
1316 2439 1.0
1316 3917 0.6
1316 3922 1.0
1316 50571 0.6
1316 6116 0.8
1316 6146 0.8
1316 69749 0.8
1316 69790 1.0
1316 7485 1.0
1316 7563 1.0
1316 7593 1.0
1316 9104 1.0
1316 980 0.8
1318 13333 0.8
1318 18772 0.6
1318 3808 1.0
1318 69881 0.8
1318 69891 0.6
1340 25834 0.4
1346 1023 1.0
1346 10320 0.8
1346 11156 1.0
1346 11550 0.8
1346 12423 1.0
1346 12542 0.2
1346 12543 0.8
1346 12647 1.0
1346 12651 1.0
1346 13086 1.0
1346 14182 0.4
1346 15268 0.2
1346 16277 0.8
1346 19678 0.2
1346 19679 0.8
1346 19684 1.0
1346 2164 1.0
1346 22049 1.0
1346 22453 1.0
1346 23197 0.4
1346 23199 0.4
1346 23225 0.8
1346 24768 0.8
1346 25459 0.8
1346 27354 1.0
1346 2809 0.2
1346 2810 0.2
1346 2981 1.0
1346 31466 0.8
1346 3399 0.8
1346 3408 1.0
1346 3416 1.0
1346 3442 1.0
1346 390 0.6
1346 40097 1.0
1346 4036 0.8
1346 42715 0.8
1346 44067 1.0
1346 44556 1.0
1346 44759 0.4
1346 51417 0.8
1346 5436 1.0
1346 5437 1.0
1346 5479 0.2
1346 6128 1.0
1346 63544 0.2
1346 63634 1.0
1346 640 1.0
1346 659 1.0
1346 679 0.6
1346 70097 0.8
1346 70098 1.0
1346 70105 0.2
1346 70106 0.8
1346 70120 1.0
1346 70128 0.8
1346 70139 1.0
1346 70146 0.8
1346 70158 0.4
1346 732 0.8
1346 7825 0.6
1346 8091 0.4
1346 8316 0.6
1346 9411 0.4
1352 1030 1.0
1352 10320 0.8
1352 10371 0.6
1352 10397 1.0
1352 11436 1.0
1352 11543 1.0
1352 11669 0.8
1352 12536 0.8
1352 12655 1.0
1352 13735 0.8
1352 14643 0.4
1352 1538 0.4
1352 16380 0.8
1352 16866 1.0
1352 16869 1.0
1352 16896 0.2
1352 18553 0.8
1352 19394 0.6
1352 19672 1.0
1352 19674 0.2
1352 19684 1.0
1352 19703 0.4
1352 21137 1.0
1352 21141 1.0
1352 21998 0.6
1352 22029 1.0
1352 23200 0.4
1352 23633 0.8
1352 23774 1.0
1352 2396 0.2
1352 2573 0.2
1352 25746 0.8
1352 25891 1.0
1352 2810 0.6
1352 2842 1.0
1352 2920 0.8
1352 3392 0.2
1352 3408 1.0
1352 3422 0.8
1352 3589 1.0
1352 363 0.4
1352 43043 1.0
1352 43506 0.8
1352 44150 1.0
1352 44298 0.6
1352 4433 0.6
1352 46658 1.0
1352 49258 0.8
1352 49323 0.8
1352 49805 0.8
1352 51389 0.6
1352 5479 0.2
1352 60885 1.0
1352 6142 0.8
1352 6509 0.8
1352 660 1.0
1352 66755 0.8
1352 672 0.8
1352 676 1.0
1352 679 1.0
1352 682 0.4
1352 70210 1.0
1352 70222 0.8
1352 70226 1.0
1352 70227 0.4
1352 732 1.0
1352 734 1.0
1352 7792 0.6
1352 8142 0.8
1352 9758 0.2
1360 10367 0.4
1360 10375 0.8
1360 10484 0.8
1360 10739 1.0
1360 1074 0.8
1360 1083 1.0
1360 1094 0.8
1360 1095 0.8
1360 1098 1.0
1360 11038 0.8
1360 1106 1.0
1360 1109 1.0
1360 1126 1.0
1360 11436 0.8
1360 11551 0.8
1360 1193 0.8
1360 12341 1.0
1360 12356 0.8
1360 13160 0.8
1360 13164 1.0
1360 13168 1.0
1360 1328 0.4
1360 13760 1.0
1360 13770 1.0
1360 14132 0.8
1360 14244 0.4
1360 14908 1.0
1360 14956 1.0
1360 15362 1.0
1360 1538 0.8
1360 1567 0.8
1360 1569 0.6
1360 1588 1.0
1360 1594 1.0
1360 16323 0.8
1360 16331 0.6
1360 16352 0.8
1360 16354 1.0
1360 16379 1.0
1360 16432 0.8
1360 1660 1.0
1360 17032 0.6
1360 17047 0.2
1360 1745 0.8
1360 1748 1.0
1360 17516 0.6
1360 1753 0.8
1360 18560 0.4
1360 18622 0.8
1360 18632 0.2
1360 18889 1.0
1360 20001 0.4
1360 20625 1.0
1360 2115 1.0
1360 21179 0.8
1360 2119 0.4
1360 2120 1.0
1360 2128 1.0
1360 2139 0.8
1360 2144 0.8
1360 2155 0.8
1360 2169 1.0
1360 2171 1.0
1360 2176 1.0
1360 22000 1.0
1360 2211 0.6
1360 22114 0.2
1360 22117 0.4
1360 22712 0.2
1360 22713 1.0
1360 23278 0.8
1360 23293 0.2
1360 2329 0.8
1360 23303 0.8
1360 23623 1.0
1360 24187 1.0
1360 24235 0.6
1360 24240 0.2
1360 24321 0.8
1360 2448 0.8
1360 2449 1.0
1360 2450 0.6
1360 24712 1.0
1360 25739 0.8
1360 26629 0.6
1360 2735 0.2
1360 2775 1.0
1360 2808 0.4
1360 2820 0.4
1360 2828 0.8
1360 2829 1.0
1360 2938 0.8
1360 2939 1.0
1360 3009 0.6
1360 30100 1.0
1360 3012 0.8
1360 3017 0.4
1360 31456 0.6
1360 3392 0.2
1360 35643 0.6
1360 3591 0.8
1360 3592 1.0
1360 35997 1.0
1360 3612 0.6
1360 3623 1.0
1360 363 0.4
1360 36494 0.6
1360 36616 0.2
1360 36907 1.0
1360 37093 1.0
1360 375 1.0
1360 37775 1.0
1360 391 1.0
1360 394 0.6
1360 39722 0.6
1360 3996 0.8
1360 40113 0.6
1360 40203 1.0
1360 40221 0.8
1360 40268 1.0
1360 40385 0.8
1360 4048 1.0
1360 4082 1.0
1360 4157 0.8
1360 4201 0.8
1360 42123 1.0
1360 4275 0.2
1360 44181 0.6
1360 48261 1.0
1360 4934 0.8
1360 5274 1.0
1360 5299 0.8
1360 5321 0.4
1360 539 1.0
1360 53996 0.8
1360 5440 1.0
1360 5479 0.2
1360 5480 0.8
1360 5619 1.0
1360 5625 0.8
1360 5629 1.0
1360 5630 1.0
1360 5639 1.0
1360 5655 1.0
1360 5661 1.0
1360 5669 0.8
1360 5678 1.0
1360 5681 0.8
1360 56921 0.8
1360 5742 1.0
1360 5754 1.0
1360 5777 0.8
1360 5875 0.6
1360 5916 1.0
1360 59397 0.6
1360 6102 0.8
1360 61730 0.8
1360 62100 1.0
1360 6371 1.0
1360 640 0.8
1360 6509 0.8
1360 651 0.4
1360 6517 0.8
1360 6520 1.0
1360 659 0.8
1360 676 0.8
1360 679 1.0
1360 69660 0.2
1360 70286 1.0
1360 70289 1.0
1360 70293 0.8
1360 70295 0.6
1360 70297 0.6
1360 70299 0.8
1360 70301 0.8
1360 70305 0.8
1360 714 1.0
1360 723 1.0
1360 7240 0.4
1360 7241 0.4
1360 731 0.8
1360 732 1.0
1360 734 1.0
1360 7559 0.2
1360 7611 0.2
1360 7612 0.8
1360 7782 0.8
1360 8554 1.0
1360 8560 1.0
1360 9414 1.0
1360 9758 0.2
1367 56421 0.8
1367 70371 1.0
1367 70373 0.8
1367 7351 1.0
1367 7536 1.0
1367 8373 1.0
1371 19979 1.0
1371 20668 0.4
1371 21733 0.4
1371 2347 1.0
1371 23774 0.8
1371 2433 0.4
1371 25150 0.8
1371 30151 1.0
1371 3571 0.6
1371 3909 0.8
1371 3913 1.0
1371 4039 0.8
1371 53985 0.8
1371 5503 0.2
1371 5943 1.0
1371 5945 0.4
1371 6106 1.0
1371 6143 0.6
1371 65366 0.8
1371 65601 0.8
1371 6930 0.8
1371 7560 0.8
1371 8522 1.0
1371 9379 0.8
1371 9404 1.0
1371 9410 0.8
1373 10504 1.0
1373 11165 1.0
1373 11720 0.8
1373 11728 1.0
1373 1728 0.6
1373 31466 0.8
1373 3477 1.0
1373 3556 0.6
1373 3632 1.0
1373 3708 0.8
1373 3736 1.0
1373 51671 1.0
1373 69727 0.6
1373 70425 0.8
1377 16173 1.0
1377 1821 0.6
1377 6894 0.8
1377 70452 1.0
1377 9165 1.0
1380 11720 0.4
1380 3981 0.8
1380 53000 1.0
1380 53061 1.0
1380 53092 1.0
1380 53103 0.6
1380 53108 0.8
1380 53821 0.8
1380 57265 0.6
1380 64787 0.6
1380 67905 1.0
1387 10492 0.8
1387 14180 0.6
1387 14813 0.6
1387 16167 0.8
1387 17180 0.2
1387 17565 0.6
1387 1880 0.4
1387 23200 0.8
1387 26113 0.4
1387 28431 0.8
1387 35799 0.8
1387 43876 0.8
1387 44409 0.8
1387 60294 0.8
1387 65345 0.8
1387 70652 0.4
1387 7447 1.0
1387 9379 1.0
1387 9413 0.6
1389 11208 1.0
1389 11231 1.0
1389 11351 0.2
1389 12542 0.6
1389 14232 0.8
1389 3419 0.8
1389 3422 1.0
1389 3922 1.0
1389 3981 1.0
1389 4026 0.8
1389 53061 0.8
1389 53108 0.8
1389 54222 0.8
1389 61950 1.0
1389 64815 0.8
1389 64851 1.0
1389 68468 1.0
1389 70754 1.0
1389 70756 0.8
1389 7785 0.6
1394 70885 0.6
1394 70894 0.8
1401 128 0.8
1401 14262 0.4
1401 173 0.6
1401 177 0.2
1401 25047 0.8
1401 2976 0.4
1401 3916 0.8
1401 49536 0.2
1401 54595 0.8
1401 54788 0.4
1401 55126 0.6
1401 6032 0.8
1401 6128 0.2
1401 650 0.4
1405 10484 1.0
1405 10513 1.0
1405 1104 0.2
1405 11589 1.0
1405 11987 0.8
1405 12191 0.2
1405 12235 1.0
1405 12845 1.0
1405 13692 1.0
1405 13886 0.6
1405 13937 1.0
1405 14115 1.0
1405 14132 1.0
1405 14900 1.0
1405 15378 0.8
1405 15744 0.6
1405 16292 1.0
1405 16432 0.8
1405 16831 1.0
1405 16842 0.8
1405 17033 1.0
1405 17035 1.0
1405 17040 1.0
1405 1728 0.8
1405 1741 0.8
1405 1742 1.0
1405 1748 0.8
1405 1880 0.6
1405 19057 1.0
1405 21733 0.6
1405 2211 0.8
1405 2312 1.0
1405 26772 1.0
1405 2771 1.0
1405 2815 1.0
1405 28292 0.8
1405 2829 1.0
1405 28332 0.8
1405 3011 1.0
1405 3017 0.8
1405 3018 0.8
1405 31650 1.0
1405 33288 0.8
1405 3392 0.2
1405 34287 0.2
1405 35595 0.8
1405 35597 1.0
1405 3590 0.8
1405 38338 1.0
1405 39572 1.0
1405 4091 1.0
1405 45763 1.0
1405 48592 1.0
1405 49192 0.2
1405 49313 1.0
1405 517 1.0
1405 537 1.0
1405 545 1.0
1405 5519 1.0
1405 5676 1.0
1405 61164 1.0
1405 660 1.0
1405 6870 1.0
1405 6893 0.4
1405 69648 0.2
1405 71151 0.2
1405 71158 0.8
1405 71177 0.8
1405 7462 1.0
1405 7612 0.8
1405 7767 1.0
1405 8340 1.0
1405 8348 0.4
1405 8532 1.0
1410 11176 0.6
1410 12446 1.0
1410 12449 1.0
1410 12570 0.2
1410 12721 1.0
1410 12726 1.0
1410 12780 0.8
1410 15088 0.6
1410 16930 0.6
1410 21099 1.0
1410 2454 1.0
1410 2458 0.6
1410 26072 0.8
1410 2685 1.0
1410 2810 0.4
1410 33398 1.0
1410 3476 0.2
1410 48651 0.6
1410 55741 1.0
1410 5619 1.0
1410 5620 0.8
1410 5642 1.0
1410 6515 1.0
1410 65478 0.8
1410 6618 1.0
1410 6632 0.4
1410 6643 1.0
1410 6649 1.0
1410 6661 1.0
1410 672 0.4
1410 67479 0.6
1410 6866 1.0
1410 69392 1.0
1410 71262 0.2
1410 71264 1.0
1410 8663 0.8
1410 8777 1.0
1411 11344 0.4
1411 11550 0.4
1411 11909 0.8
1411 12628 1.0
1411 12775 0.2
1411 12929 0.4
1411 15069 1.0
1411 16148 0.2
1411 17047 0.2
1411 17524 0.8
1411 17984 1.0
1411 2299 0.2
1411 23237 0.4
1411 2340 1.0
1411 2343 0.4
1411 23729 0.4
1411 2448 0.6
1411 2677 0.6
1411 2683 0.4
1411 2753 0.6
1411 30220 1.0
1411 3238 1.0
1411 3271 1.0
1411 3277 0.8
1411 33398 0.4
1411 3578 0.4
1411 3915 0.4
1411 3917 0.8
1411 3918 0.8
1411 3975 0.8
1411 4039 0.4
1411 43888 0.8
1411 45495 0.6
1411 46169 0.2
1411 46926 1.0
1411 55704 0.8
1411 5642 0.8
1411 5643 0.2
1411 5926 1.0
1411 5944 0.4
1411 5945 0.2
1411 6147 0.4
1411 6173 0.6
1411 65916 0.8
1411 6662 0.4
1411 71289 1.0
1411 71297 0.8
1411 7274 0.8
1411 7611 0.2
1411 8718 1.0
1411 8765 1.0
1411 8776 0.8
1413 11180 0.8
1413 11208 0.8
1413 12469 0.8
1413 12553 0.8
1413 12976 0.8
1413 15060 0.4
1413 19723 0.4
1413 21083 0.8
1413 23678 0.4
1413 25834 0.8
1413 2753 1.0
1413 29390 1.0
1413 31163 0.8
1413 31169 0.8
1413 31170 1.0
1413 3391 1.0
1413 34223 0.6
1413 43905 0.4
1413 51135 1.0
1413 6628 0.6
1413 6643 0.4
1413 6649 1.0
1413 6654 0.8
1413 8633 0.8
1413 8662 0.8
1413 8663 0.6
1413 8679 0.8
1413 8710 0.8
1413 8776 0.6
1413 8777 0.8
1413 8810 0.2
1413 9413 0.4
1417 106 0.8
1417 10663 0.8
1417 1070 0.4
1417 10984 0.8
1417 11916 1.0
1417 12603 0.6
1417 12675 1.0
1417 12976 1.0
1417 14232 0.8
1417 14823 0.6
1417 15580 0.8
1417 184 0.6
1417 1879 0.6
1417 19102 0.4
1417 19691 1.0
1417 21617 0.4
1417 2211 0.8
1417 23726 1.0
1417 23782 0.6
1417 2683 0.8
1417 2684 0.8
1417 2800 0.6
1417 31428 0.8
1417 31946 0.4
1417 32692 1.0
1417 3490 1.0
1417 3914 0.8
1417 3919 0.8
1417 393 1.0
1417 40801 0.2
1417 43033 1.0
1417 4309 0.6
1417 44798 0.6
1417 45197 1.0
1417 49626 1.0
1417 498 1.0
1417 50705 1.0
1417 51135 1.0
1417 5428 1.0
1417 5438 1.0
1417 5481 0.8
1417 55487 0.6
1417 5824 0.6
1417 5929 0.8
1417 59301 0.6
1417 6147 0.6
1417 6151 0.6
1417 66657 1.0
1417 679 0.6
1417 71380 1.0
1417 71382 1.0
1417 71388 1.0
1417 71391 1.0
1417 7221 1.0
1417 7586 0.8
1417 7611 0.2
1417 8315 0.8
1421 1104 0.2
1421 1109 0.4
1421 12339 1.0
1421 13688 0.8
1421 14911 1.0
1421 1741 0.2
1421 1744 0.6
1421 18591 0.2
1421 21728 0.8
1421 2329 0.8
1421 25089 0.6
1421 2775 1.0
1421 2828 0.8
1421 4157 1.0
1421 4203 0.8
1421 49580 1.0
1421 5782 1.0
1421 615 1.0
1421 6509 0.8
1421 6518 1.0
1421 6893 0.8
1421 6894 1.0
1421 699 1.0
1421 7611 0.4
1421 7612 0.8
1421 7785 0.6
1422 11030 0.8
1422 1103 1.0
1422 13906 1.0
1422 1744 1.0
1422 22769 0.8
1422 2784 1.0
1422 2829 1.0
1422 3035 0.8
1422 38711 1.0
1422 48101 0.6
1422 515 0.2
1422 6178 0.8
1424 11441 1.0
1424 12058 0.8
1424 12538 1.0
1424 12820 0.8
1424 16354 1.0
1424 17622 0.8
1424 18663 1.0
1424 18992 0.8
1424 23269 1.0
1424 23592 0.8
1424 2430 0.4
1424 24749 1.0
1424 2716 1.0
1424 2753 1.0
1424 2810 0.4
1424 2821 1.0
1424 35764 0.8
1424 3916 1.0
