user_id,item_id,rating,timestamp,pred,pred_2
342,120,2,876407072,3.0682075,3.3134804
55,68,4,892678893,4.292853,4.009298
755,175,4,874828826,3.9648952000000004,4.1348133
143,104,2,888104767,2.2038276000000003,2.6193323
395,405,2,884646468,2.2630365,2.3719316
319,1046,4,884748733,3.8457440000000003,3.2161763
877,56,4,880867987,3.4590108,3.5822632
538,132,4,879788136,3.4623462999999997,4.4380593
760,1196,3,876190025,3.0249407,2.2372708
536,977,2,886029841,1.309044,2.426334
477,194,4,889396509,4.130167500000001,4.067947
532,108,2,879192986,3.7067935,3.0900445
867,726,2,877110277,2.2814002,3.09264
560,558,1,885809336,2.1989589,1.5837247
274,226,3,876198296,2.4496107000000005,2.8943055
187,863,2,875072148,2.798368,2.7109835
606,310,4,883879971,4.209766,3.670893
451,419,3,875562510,2.9383049999999997,3.497862
205,1431,1,888180082,1.3449148000000002,0.5415611
64,254,3,879217406,3.7890384,2.8422122
274,434,3,880313886,3.0394254000000003,3.1090407
698,819,2,880696597,2.4545574,1.9627753
250,221,4,886272547,3.3655915000000003,3.8960028
647,632,3,884796858,3.6692392999999996,3.5263312
342,86,4,876404613,4.2787565999999995,4.2323656
797,253,5,875637836,2.8737493,3.3223987
532,691,4,879191902,4.301289,3.6566184
524,249,3,881085917,3.4178019999999996,3.2753227
185,158,5,879023723,3.4843912000000006,3.1794536
245,450,2,884923003,2.7970438,3.2292275
845,25,4,883949335,3.8417480000000004,4.3259244
884,215,3,885715221,4.016483,4.2814145
885,178,2,876032673,3.2563126000000002,3.3606272
663,662,4,876525998,4.605117,3.9030397
594,1311,3,886921787,3.3308050000000002,1.5328548
585,143,4,884059287,3.724999,2.9168916
424,229,4,878738644,3.1448848,2.4600022
108,664,5,880582384,4.090845,5.4100914
915,85,4,880844655,3.5790577000000003,3.8604069
620,675,3,880737607,3.1870465,4.007337
633,470,4,875729478,3.6630059999999998,3.4220653
454,195,4,879111737,3.7837832000000002,4.2348466
499,297,4,890009939,3.8915178999999998,4.133681
828,19,3,881707829,3.1944726,3.61113
451,194,4,875265114,3.8660367,4.3678436
543,291,4,884795470,3.7887611000000003,3.6528802
261,46,2,879794599,2.5704415000000003,3.1255043
869,549,3,879714310,3.4804122000000004,3.0982177
683,146,2,878232961,2.6514037,3.0468848
683,595,3,875812351,3.1159773,2.9276123
842,190,3,879446755,3.0678432,3.486535
572,518,4,885844567,3.968035,3.5134573
22,226,3,874787738,3.2797872999999997,3.4309058
832,95,5,875132134,3.4902437000000006,2.7922342
274,88,3,875154878,3.5482104,3.7826993
706,250,5,880059647,3.9002342000000003,3.9787009
846,143,4,878940189,3.0858773999999998,3.5362868
84,484,5,879454400,3.3645604,4.0443373
401,709,2,876267206,2.992557,2.7355368
381,510,4,875946730,3.6871089999999995,4.2530046
725,844,3,889832358,2.5857887,4.521086
924,287,5,884633224,4.0819016,4.366606
879,733,3,880175240,2.0410566,3.5331435
691,1039,2,876954021,1.9185870999999999,1.6287508
58,218,5,888206485,4.4736185,4.424248
240,312,4,887249795,4.23177,3.8986177
129,683,5,875802236,4.271365,4.499039
103,1015,1,888466002,2.0633745,2.8310962
190,287,3,891562090,3.5505195,2.6292763
590,201,3,891031469,3.2901987999999998,3.6651452
144,1216,2,875272349,3.3290596,3.2202358
292,346,2,888904353,2.9638495,2.794303
300,175,4,882075774,4.109193299999999,4.5566654
223,331,3,888103429,3.058646,3.372751
513,650,4,875462901,4.5788035,4.34609
268,240,1,891450405,1.3778428,2.3668947
180,1380,2,878962349,1.6342069,1.6018906
757,19,4,881976574,3.4193562999999996,3.533963
911,153,4,875966027,3.8023483999999996,2.9920015
658,355,3,891385012,3.7006044,3.8438432
573,327,3,891279174,3.8985796,3.0834858
196,229,4,891409893,4.103113,3.7073781
278,853,1,875306613,0.82924485,1.0502782
31,275,4,883717913,4.0535903,3.382411
882,269,4,891691436,3.8412676,3.705492
587,117,3,890026210,3.5817876,4.053614
343,462,4,884901210,3.8956766000000003,4.8303633
42,784,3,883956538,3.518732,3.493078
190,268,3,891562090,4.1676373,3.4098442
473,467,4,887926999,3.6370303999999996,3.5975394
608,947,1,886895886,1.0694739,0.46172917
344,386,4,884992823,4.3613186,3.858066
101,444,2,888803148,2.6117928,3.760248
698,220,4,878882667,3.5679686,3.4922872
326,366,4,887819355,3.288128,3.4889894
937,289,3,891356679,2.3698637000000002,2.4452114
690,293,4,875542868,2.8596525,3.5786374
695,177,4,886404542,3.6868423999999997,5.1948714
209,98,4,887736937,4.738638,4.204419
720,327,5,877136303,4.068747,4.0684986
624,120,3,891273698,2.9833952999999998,3.1718085
289,1034,4,880475782,3.6429496,3.080084
199,14,4,884127745,4.2238183,4.2722015
180,1241,1,878962349,1.0505958999999998,2.5797977
180,1280,1,878963241,1.4529111000000001,2.1164117
27,443,3,881961728,2.8906999,3.2800233
91,211,4,875656086,3.5431169999999996,3.612322
678,142,2,884487135,3.9220665,2.4956787
493,99,5,879541475,3.376364,4.858497
804,770,5,881695999,4.0331254,2.7132537
153,461,3,879138831,3.8579623999999995,3.5257843
180,223,1,878962623,2.1132667,2.866881
843,431,5,877388183,4.253598,4.3026676
718,777,3,883982002,2.5047333,3.1339302
114,49,5,881172049,4.7989809999999995,4.269599
345,126,5,874947747,4.249401,4.0355797
905,283,4,879435469,3.269919,3.8471327
553,863,4,876231993,3.5833366,3.0441926
552,1123,4,879948695,4.2421193,4.2765093
338,822,3,891035850,3.3017988,2.8983092
353,472,3,891216498,3.1446462000000004,3.4156594
590,195,4,891031116,3.9243300000000003,4.296762
63,846,3,879365558,3.3790129999999996,3.3222485
772,183,2,888540041,2.7602544,2.7850611
936,224,2,876769436,2.3772373,1.7661674
382,196,5,891192888,5.395288,4.473902
633,932,3,877017951,2.870877,2.7031753
300,119,2,882079423,2.003431,2.3677146
5,164,5,883600747,4.2076883,4.144535
434,450,4,884133487,3.3391714,4.1650467
120,291,4,891388960,3.4853672999999996,4.692325
756,449,2,888467205,1.2905728,2.3007746
91,192,4,875654222,3.788897,4.0239487
235,274,3,890116499,3.6637190000000004,3.451564
180,359,1,878962005,1.4282882,1.6418669
768,404,2,885424214,2.6961036,3.2466514
91,1048,1,890251826,1.9959484,1.5541388
234,178,5,889656028,5.0721025,4.545616
737,153,3,875353105,3.7741265,3.8279843
279,747,2,891700080,3.0685542000000003,3.5194638
41,998,4,881108982,4.088236,5.8793793
256,312,5,884151683,4.7360177000000006,4.1702585
617,530,4,891309886,3.9821047999999997,3.1258328
602,747,5,891956302,3.392608,3.339354
907,27,4,879723073,4.035008400000001,3.765833
325,467,3,879875572,3.3566391,3.2692103
58,507,5,888203095,4.45621,3.940465
243,180,4,880604302,4.1030245,3.944789
628,198,5,880117772,4.2249784,4.9272313
552,85,3,879948771,4.0583013999999995,4.5339737
85,878,2,879570149,2.1837466,2.3558767
870,1385,3,888193136,2.9834342,3.643591
51,256,3,882922806,4.171293299999999,4.0859494
620,108,4,880737607,3.7179263,3.9751756
327,938,4,885046655,3.3782,3.4227288
642,526,3,891448502,4.083711,3.875739
839,581,5,891204265,4.611546,4.747782
473,1199,4,887927339,3.247825,3.3701775
516,104,1,892654653,1.0743361999999999,2.3456435
222,299,3,891548712,4.141342,3.7890463
101,372,2,888802508,1.9680811000000002,2.1418903
117,6,5,875385198,4.9118304,4.65406
536,927,1,886030442,1.9355476000000003,1.5939696
678,567,2,884488259,2.4796906,2.530201
650,682,3,880126096,2.9242287,1.5830243
875,526,5,879428406,4.4610324,4.8018165
206,366,3,875508873,3.3598932999999995,3.9125118
682,247,4,893286603,3.8460669999999997,3.7386217
918,381,5,875373214,3.7092322999999996,3.5559835
94,177,5,879197652,4.795679,4.1698265
929,254,3,879534667,3.4079635,1.8903633
522,791,4,883702263,4.0570526,3.2842817
715,464,5,879797177,4.0765076,3.7741203
9,650,4,877888812,4.5133023,4.7420936
180,146,1,878963168,2.1123392999999995,1.9470992
320,60,5,879441128,3.8628087,3.8160002
468,126,4,879525373,4.8642483,4.6997714
105,777,4,881453040,4.0380235,3.0976183
398,21,3,882342834,3.5541384,3.5966132
373,814,4,880393668,3.9300344,3.0084245
550,923,5,892783451,3.8575082000000003,4.6387224
706,44,4,886286926,4.292813,3.7853513
429,128,5,877225547,3.8011980000000003,4.209896
345,152,3,874948252,3.4066136,3.5282555
81,78,3,878769334,3.3220866,3.3477938
42,1055,3,883955498,2.8605266,3.3402221
78,282,4,891271627,4.475951,5.304386
441,43,2,883391146,2.8584635,2.772335
353,514,3,891216526,4.352409400000001,4.376116
628,323,2,880116023,2.9364445,3.604946
160,275,5,891170881,2.7457828999999996,2.4529898
267,1001,1,875743216,0.9417844999999999,2.1797569
377,281,4,880044454,3.8288317000000003,3.3927934
384,511,5,880958750,5.003354,4.7752066
536,290,2,886030235,2.5698965,1.9084522
492,403,4,884132351,3.8338243999999997,3.2661445
20,741,3,874951617,2.936032,3.040889
576,530,4,890089749,4.323028,4.066924
547,927,3,891415890,3.4060387999999997,3.342824
331,11,5,888098205,5.2088730000000005,5.791452
631,384,4,879458649,3.1078189999999997,3.4589553
917,195,3,891987267,3.7934870000000003,3.7619796
267,54,4,875309998,4.087716,3.2194755
76,14,2,884732873,3.116434,2.5068617
497,488,3,881956140,3.7863994,4.25481
497,442,3,881958237,2.9269855,3.6299856
84,7,4,879454952,4.1463985,3.354598
188,312,2,893263960,4.3412385,4.3658395
196,228,3,891410039,2.8294141,4.3540983
261,1012,2,879791471,2.2186675,1.8104414
373,1093,4,882158020,2.6764933999999996,3.8002667
175,287,3,886046979,3.6083987,2.9823847
444,894,2,891035897,1.3285261,1.2140225
711,101,4,874956543,3.9022050000000004,3.8689575
83,202,3,883453587,3.4020085,3.785867
43,256,4,878346689,4.1513796,4.2441196
772,13,5,888538620,3.9431083,3.4025517
921,918,5,891454625,4.548209,3.6144505
722,288,2,880498816,2.6237842999999996,2.0001314
42,478,4,875981365,4.069526000000001,3.5619428
753,475,4,879451742,3.574421,2.3220415
233,287,3,891033738,2.9193833,3.003991
254,327,2,883215630,2.5408880000000003,1.9125444
182,120,3,891463809,3.0313556,2.796162
41,226,4,881109060,3.5423746,4.340064
574,214,3,878148229,3.1973076000000002,3.037401
896,173,5,879990587,4.5632067,4.606694
338,31,5,891032255,4.176057,3.137462
550,273,2,892783488,3.3771013999999995,3.704416
869,184,4,875050672,4.141807,3.9495704
820,179,5,874793517,4.9534125,4.6886716
311,132,5,891699296,5.062332,4.841809
102,293,4,880416515,2.9909897,4.032874
594,289,4,886921748,3.2926849999999996,3.0534663
241,1354,5,879741196,4.8523197,4.2194815
523,507,5,884322047,3.3058629999999996,3.3702173
290,153,4,875086185,4.191376,4.6321845
209,87,4,887737603,3.5796678,3.311691
912,288,5,880658260,2.518354,3.4668367
44,933,2,881015860,3.4897932999999997,4.064608
315,57,3,880854267,3.266858,1.8166147
451,970,4,875560019,3.2783531999999997,3.716734
64,201,4,879217852,4.048999299999999,4.2073016
557,14,3,879436140,2.946828,3.779153
353,954,3,891307180,2.7852897999999997,2.6608365
362,292,4,891499329,4.244587999999999,3.937932
83,299,4,883449419,3.8262606,3.5555878
693,142,4,875727513,4.431705,4.582473
449,157,3,882471524,2.9847665,2.892854
200,852,4,884114635,4.278137,3.0619063
534,0,3,879617663,4.2522793,3.946547
762,221,5,878918406,4.111783,3.6098824
822,477,4,878439113,4.865794999999999,4.6338587
748,159,3,878847461,3.6409297,3.3086483
48,6,4,888067307,3.595079,3.63089
193,1408,2,879552662,2.1753194,2.0089934
404,510,2,885546112,2.5479054,3.8451233
932,221,1,874854783,2.5832627,2.785489
346,507,3,881652629,3.7457928999999996,3.797402
317,1047,4,884495001,3.557928,3.266965
449,280,4,882399664,3.7078366000000003,3.5690436
846,495,4,878940954,3.9339513999999998,4.3420258
863,385,3,888891288,3.985872,3.182967
415,1335,1,878879350,1.1196852,1.6485425
620,61,4,874964496,3.4105985,4.006067
330,1295,5,877196820,4.859383599999999,4.148787
285,951,2,875807043,2.9237282,2.5038383
915,540,2,880845206,3.0676506000000003,2.2693007
843,55,4,877386897,4.1642589999999995,3.7183638
866,63,5,880078547,4.695376,3.959231
345,183,1,874950463,3.5446262,3.0242865
737,108,4,875353678,3.1736522000000003,3.4210975
428,1138,2,882387434,2.0406709,2.9058108
232,526,5,877665324,5.130666000000001,4.717737
797,110,1,875296109,3.7403532999999998,2.9157753
200,698,3,884140610,3.6781056000000003,3.167811
121,27,4,879270084,3.9902122,4.1378913
644,80,4,892055039,3.585147,3.7502708
436,558,3,880143695,3.2106187000000004,3.26284
341,482,4,875319745,5.4596976999999995,4.5266
59,63,4,883325994,4.101649299999999,4.442234
373,115,1,880393307,2.7393098,3.4023433
17,962,5,880132437,4.2268042999999995,4.5053277
360,704,5,879441416,4.055939700000001,4.876831
506,49,5,889965997,5.0356760000000005,5.9841475
113,519,3,881260473,4.260626,3.7859423
486,965,5,883530562,4.1859436,4.6587396
681,66,4,888523581,3.6952362,2.9710574
188,130,4,893265710,5.189647,3.89951
934,14,5,884472177,4.2542667000000005,4.270682
810,894,5,886377311,5.016756,4.2962456
267,10,4,875309507,3.6987013999999996,3.3126905
268,734,2,891448120,2.8283867999999996,3.2531736
424,226,4,878738597,3.1824863,1.348368
656,326,1,884238247,1.3518083,2.443403
319,16,5,884751190,4.729147,4.4033084
313,69,1,877890531,4.488112,4.152119
654,1210,4,887427681,3.5637453000000003,2.0331707
296,193,3,875239453,3.7940578,4.239181
605,199,5,880923862,3.7834904000000003,4.152271
134,602,4,879857765,4.74446,4.2445583
886,431,5,881379988,2.8999763,5.027095
238,920,5,889181092,4.6721187,5.5223866
71,707,4,880036691,3.3358849999999998,4.0291204
411,22,4,879717147,4.051576,4.6725135
641,69,2,886132189,3.8042269999999996,3.229571
333,90,4,891547306,3.9165727999999995,4.0380034
324,136,5,891477980,3.851536,4.333108
615,348,4,891224748,4.048311,3.2733152
300,1134,3,882078906,2.6569376,2.7176027
795,973,3,893194740,2.3876877,2.0770473
174,97,5,877107390,3.9626315,4.0661774
48,627,4,888068167,3.16473,2.0077157
576,202,3,880474455,3.507764,3.6451645
221,635,4,878184055,3.461091,3.454554
789,569,2,885158057,2.542125,2.2243018
307,731,4,887738847,3.3126937999999995,3.7940133
830,478,4,891354726,4.2281059999999995,4.0754013
10,430,2,891905896,3.3294952000000007,3.9326017
65,741,5,883601388,3.908465,3.6697528
341,583,4,874984430,4.507932,3.685225
273,219,4,878946107,2.6515603,3.882585
294,152,5,879517324,4.668471,4.187579
548,514,5,881672276,5.012763,5.2833295
531,233,5,889235367,4.6846666,4.0989084
899,833,1,877833536,0.81590474,1.2241864
89,24,5,891384789,3.2563841,4.1324496
681,257,3,888516814,3.9073849999999997,3.4985046
362,549,4,891497205,3.321047,3.8675756
177,179,3,882826395,3.5154834000000004,3.5352385
423,287,1,880858924,2.7022180000000002,1.982327
710,379,3,879993959,3.3408330000000004,2.3665385
235,194,2,890118507,3.1095936,2.8152347
377,500,4,880055454,3.5623648,3.9051325
828,338,2,891992167,1.8304626,2.476584
783,677,4,891387895,3.7973782999999997,3.621996
468,167,4,879524006,5.026763,4.4443727
428,499,1,882384772,3.0518495999999997,3.1234207
887,236,5,879365449,4.7962136,4.145002
882,330,3,891691654,3.5947568,3.6538572
43,190,4,878347234,4.0259656999999995,4.1654425
415,1477,2,886319906,2.9914753,2.9978406
40,745,3,890687019,3.158089,2.986472
565,206,5,881650502,5.420397,3.7116172
401,454,3,876266886,3.4057042999999996,2.236392
593,126,4,874781076,3.9584230000000002,4.6758614
545,689,2,885139693,2.5115652,3.4923794
101,410,2,892993786,1.9855175999999999,2.5364006
278,162,5,875313311,4.186325,3.6774886
278,404,3,886015701,3.3506732000000006,3.204163
12,96,4,882399357,3.936464,3.7061048
424,21,3,878738290,3.4189992,3.5026045
255,1470,3,882164999,3.187222,3.2123663
568,684,4,879794075,4.04244,2.6526773
888,549,3,880181434,3.4895682,3.523399
319,293,4,884748418,3.6375659,3.9140441
711,842,3,874957140,3.5213375,0.55092764
648,290,5,891440330,5.008108,4.2560253
296,528,3,875238778,3.5502903,3.6545274
101,6,2,888801407,3.1734385,3.1034527
910,175,4,892841255,3.6166704,4.346155
650,115,2,879348966,2.661304,2.5443747
400,180,3,891032518,3.2670493,3.123395
267,954,3,875745160,3.0642722,3.0179293
344,1159,3,884994606,3.0431092,3.3455064
292,1310,3,888907603,2.8075707000000003,2.0744398
882,311,3,891692044,3.5785837,3.501731
885,239,3,876031720,3.1977700000000002,2.130637
325,510,4,879875593,3.7658690999999997,4.205123
289,545,2,880475564,2.9012601000000005,2.3260653
497,190,4,881957054,3.8695353999999997,3.7343729
255,741,5,882150552,4.3696394,4.423968
831,180,3,888260089,3.2215219,3.3833554
710,48,4,879994903,3.8971437999999994,3.620078
795,515,4,893048115,3.2049375,3.846638
258,927,4,874724937,3.3872942999999998,3.6452718
870,574,5,888192909,4.410741000000001,2.1572235
664,537,4,884290143,3.794518,3.1748278
654,58,4,887564613,3.4046564,3.2235005
168,300,4,891268622,4.00483,3.6893494
726,410,3,883709905,2.6489105,2.8608792
62,479,3,875748245,2.8188467,3.7737272
534,276,5,879619107,3.7268982000000004,3.2024112
748,662,4,878847988,3.2870923999999997,3.8796964
880,545,4,876536012,3.2620928,2.9962733
581,116,3,882961000,2.9623174999999997,3.4673314
679,293,4,876816043,3.3046922999999997,3.4673269
324,494,3,891478180,3.2091606,2.5315027
196,67,2,891410082,1.8919201,3.5766475
437,618,4,879868159,4.101057,4.4363403
628,287,4,880116722,3.4406304,3.905308
581,840,2,882962133,1.9357874,1.8408774
669,602,5,877974465,4.3897133,4.6558404
907,708,4,879722490,3.2489047,3.744028
691,755,2,876953681,2.1421032,1.9785882
644,672,3,892054600,2.7019112,3.596897
164,327,3,879525673,4.329028599999999,2.580405
804,95,4,881694713,4.115399,3.1058445
267,134,4,875309583,3.7864115,4.2629476
698,190,3,878883173,3.8020296,4.5360794
133,538,4,891732335,3.7778473,3.6479607
652,138,2,880153123,2.2215548,1.1234968
649,1246,1,891384110,0.82017136,1.0719141
109,375,2,886989340,2.3725455,2.1273584
891,417,4,886610996,3.5654513999999997,4.430314
380,150,5,892697526,4.475292700000001,3.2897882
915,368,2,880843906,1.5355232,1.5979404
300,172,4,882076403,4.035454,4.771918
716,292,5,884715103,4.464498000000001,4.4272566
695,304,4,886403578,4.1662464,4.598873
12,671,1,882396914,0.692559,2.1771054
427,893,4,885943955,3.5777326,2.6882243
550,236,4,892777825,3.7373263999999997,4.0007687
392,933,3,887745544,3.267934,2.8261688
159,92,5,876767572,5.266221,5.2441874
772,58,5,888540617,4.346446,3.6012158
902,195,4,891033781,3.5318464999999994,4.22248
773,63,3,888556517,2.7231011,3.256615
523,41,3,884636453,3.0861888,3.527792
150,418,3,879524878,3.9472291,4.00223
942,184,2,888639370,4.264068599999999,3.2793775
416,683,3,879647380,3.618471,4.181294
416,289,4,879646661,3.041443,3.5194435
5,305,4,883268246,4.343445,3.8696299
46,288,4,879439040,3.0217537999999995,4.004781
327,588,4,885046244,4.1310915999999995,3.6915557
125,904,2,887855283,2.3332080000000004,3.0414953
882,206,3,891693012,3.4374197,3.8273292
668,507,3,892549292,3.0359572999999997,2.7520196
757,169,5,881976233,5.228396,4.9534225
890,596,3,883489324,3.5026023,3.025294
869,202,4,875680098,3.847805,3.616527
884,187,3,885715946,3.263692,2.543792
61,701,2,879376079,2.8261604,1.8938403
64,110,4,879217375,3.9299498,3.4918942
473,460,5,887924683,3.906974,4.518074
733,590,4,891022977,3.7472165,2.2485337
613,278,3,879464287,2.96608,2.7861617
195,410,4,881252090,3.3554301,3.642695
248,11,5,879572472,4.7619169999999995,4.60323
415,377,5,893212896,4.5975175,4.3956037
534,179,4,879618655,3.8904467000000005,3.7383153
209,234,3,887730842,2.3733742,3.5512567
839,504,5,891204714,4.6517444,4.8016415
333,606,3,891546206,3.1251432999999995,4.4522405
863,187,3,888887172,3.99405,4.2110577
314,78,4,879821349,4.084594200000001,3.69141
94,510,4,879196298,4.099431,3.9397671
349,194,5,882347832,4.699477,4.9634857
587,150,4,890026263,3.8822815000000004,3.8802724
111,338,4,892439990,3.7786841,3.308506
714,6,3,875962110,3.3826002999999996,3.7093933
888,741,3,880177219,3.3096050999999997,3.0972648
180,267,1,878961749,2.0918303,2.0983658
845,497,4,883947861,4.4031343000000005,4.7643023
542,512,4,874863035,3.8841586,4.4848695
609,750,4,888702795,2.827223,3.5029147
861,477,4,879305016,4.898361,4.829795
926,818,3,879181508,2.9297492999999997,2.9914281
535,96,3,882360662,4.3748255,4.012695
896,98,5,879994113,4.3381934,3.9898946
891,55,4,886607957,4.573561,4.311561
748,244,4,878846423,3.334863,3.3160894
894,1013,3,879438082,3.033649,2.2641582
746,944,4,888639481,4.778671299999999,4.1300473
475,200,4,883364324,4.306343,4.0399404
380,402,3,892696045,4.054199700000001,3.1232886
91,618,4,875640487,2.9773214,3.0111582
822,185,4,878438672,3.7899879999999997,4.262171
615,287,4,891224676,3.192272,3.9269025
805,171,3,882387373,4.7006264,4.178734
59,614,5,883326215,4.69963,4.20549
889,519,4,882403643,3.9855616,4.416409
173,987,1,886515335,0.8532280999999999,1.9274715
193,579,4,879525876,3.1826209999999997,3.6006646
706,630,4,886286844,2.9342053,3.5889192
362,207,4,891496190,3.7354512000000004,3.3477879
434,927,3,884134187,2.9556310000000003,3.00726
111,890,3,892439990,3.0587162999999995,2.3944101
238,611,5,889178616,4.861462,4.4122276
763,1151,3,876242755,2.748827,2.2450278
225,173,4,883889186,5.194026999999999,3.9753838
356,1033,2,878952222,2.0780296000000003,2.6848266
615,338,3,891224718,3.2622497000000004,3.127485
535,630,2,882363934,3.1810505,2.9292188
436,78,4,880143855,4.2071505,4.1783376
94,975,2,879195703,1.4079785,0.9493345
853,462,3,882814395,3.1288264,3.919298
320,174,3,879439706,3.4934044,3.5334904
636,921,1,882902487,1.0619186,1.5327939
115,261,3,876751342,3.0606383999999998,3.3938177
292,894,3,888904410,2.448495,1.9843633
221,67,4,881059876,3.1105084,3.9542255
218,70,1,889452455,1.6339218999999998,2.1112225
212,404,3,878870904,3.4505453,3.2805526
581,327,3,882960555,2.9968052000000003,2.6349268
219,299,5,881197663,4.3790035000000005,3.6632457
23,248,4,875246216,3.7798898000000003,3.631343
69,683,3,884149646,3.846321,3.654481
112,332,4,875935609,3.966592,4.1178594
250,23,3,886272283,3.2362877999999995,3.4047124
689,704,1,881179505,1.6161378999999998,2.804259
847,162,5,887048073,4.888278,4.362447
747,527,3,879454880,3.625006,3.615749
900,464,4,877131654,3.3669615,3.5466435
708,440,4,879848239,3.3141208,2.451786
167,224,5,884288304,4.804968,3.121423
626,581,3,879529916,3.3543599000000004,3.8536706
116,131,4,881012110,4.2042722999999995,3.7042825
449,500,4,882371416,3.9325932999999997,3.598185
434,393,4,884132873,3.5542169,3.8944345
89,25,4,891385842,3.9137720000000003,3.5776281
185,249,1,879023607,2.9448512000000004,2.4244337
545,859,4,885141439,3.8586898,6.2083497
372,88,5,877098821,4.2060585,4.3870354
278,1112,3,888806035,3.3098892999999996,2.1865568
188,519,5,893265380,4.3786879999999995,4.539348
329,450,5,876547813,4.459914,4.8298936
485,274,4,879874582,3.3803197999999997,3.8904822
115,220,4,876453560,2.7656116,3.0786088
813,233,3,885410957,3.0531619,2.8432689
881,415,4,879879868,4.720404599999999,4.4380393
591,339,5,882607476,4.749472,4.613153
629,70,3,885667854,3.9651566,3.9717162
342,495,5,876404426,4.836103,4.198232
15,530,5,877722736,4.7032795,4.423378
633,844,3,875729148,3.2263509999999997,2.675163
471,833,3,875979685,2.8247178,3.6563165
235,281,5,890117028,3.9630523,3.1113737
814,158,3,878694306,2.8572290000000002,2.651162
141,242,1,888640199,1.1841357,2.3321695
876,736,1,882677749,2.6381676,2.6693726
428,273,3,882386096,2.8516512,2.7789817
307,965,3,887740500,3.3147108999999997,4.0626807
156,275,4,886889876,3.6966224000000003,4.532688
882,899,5,891691654,4.0316980000000004,4.6377096
682,894,2,893284138,2.1326737000000002,2.4175215
536,650,3,886030862,3.1690473999999997,3.2317905
249,322,2,878089100,3.3081708,2.791527
893,338,4,880415854,3.0199107999999995,2.865109
196,778,2,891410170,2.31776,2.5378299
4,402,3,875636152,2.7018752,3.371609
17,112,5,880129628,4.8920026,4.2121553
879,179,5,880241822,4.3968196,4.6063843
541,14,2,886533483,2.7216612999999996,3.5795698
313,422,4,877888060,4.380601400000001,4.732848
905,286,5,879435524,4.9366703,5.0945883
103,341,3,888442437,2.7743432999999995,2.2637866
531,1209,4,888636373,3.7480152,2.9132476
499,1165,4,883874139,4.063249,4.7291336
8,401,4,886959343,3.690253,4.0092154
200,643,3,884113924,3.2609835,4.0491214
912,426,4,881725960,4.342585,4.3404512
132,268,4,890588766,4.000654,2.9364853
567,482,5,877907281,4.789543,3.9085286
180,844,3,878962816,2.223116,2.0178585
555,318,3,882135437,3.344736,3.2139025
550,81,5,892783525,4.510333,3.943892
335,167,5,877757700,3.7249043,4.1598096
755,565,4,874830168,3.5349053999999995,3.6807747
292,422,3,888906070,3.3056370000000004,3.5020776
94,136,3,879192404,3.8402224,3.3724966
360,683,4,879441215,3.6460809999999997,4.040055
5,475,1,883600175,2.0693107,1.1828134
377,409,3,882022445,3.2690243999999997,2.887343
888,958,3,880182103,3.3573232,2.8030329
392,695,4,887745258,3.1209834,3.1897097
372,644,5,877098599,4.5582957,3.9752576
493,97,4,879541158,4.2255235,4.5263095
333,227,5,891547894,3.5491006,3.623181
193,658,4,879520743,3.1191112999999997,2.9391563
552,1199,3,879948964,3.2294836,2.9434705
861,819,4,879303774,4.430892,3.366043
73,12,4,888333542,3.6096510000000004,3.9842849
129,155,3,875801447,3.9196453,4.364756
345,87,4,874949380,3.6721349,3.7931561
83,465,4,883453148,4.6219025,3.5015774
245,797,2,884924001,1.4088763000000002,1.2276065
69,264,4,884067503,3.8436105000000005,4.0102816
406,795,2,876338663,2.7074093999999995,3.0725386
716,979,4,884642268,3.742343,4.7005086
425,195,4,879444734,3.6218394999999997,3.6510506
879,379,3,880242281,2.9754374,3.628096
233,556,1,892335989,3.2535762999999998,3.0941412
233,645,3,892335500,3.4799964,2.8868484
532,14,4,879192641,3.7093434000000003,3.738915
58,1008,4,888203095,4.1756972999999995,4.8565183
830,287,1,891354043,2.8307729,3.483433
296,21,4,875238984,3.5653214,4.014144
770,49,4,880659347,4.9478865,5.55219
652,317,4,878854383,3.9859154,3.277813
306,473,5,879283787,4.237636599999999,4.2217116
888,256,4,880176845,3.614153,3.9139457
335,121,5,877757134,2.3202404999999997,2.9512043
863,332,5,890463283,4.2225212999999995,3.7631533
366,669,4,876690021,4.163130000000001,3.8942432
898,172,3,884121089,4.029136,5.0623226
93,463,5,885873302,4.2315054000000005,4.125168
744,214,3,880123751,2.7067417999999996,2.455606
180,332,3,878961227,2.3953536,1.9138837
267,396,2,875744321,1.7455299,0.8921511
698,404,3,878882608,2.647986,3.128052
825,10,4,885690526,4.662177,3.9736974
678,267,4,884312834,4.116198000000001,4.2616735
253,139,4,887347350,3.0387356,3.0095642
823,293,3,877021002,2.447258,1.8826892
109,731,3,886988018,3.0704765,3.4359004
550,762,5,892784008,3.6979065,3.9922462
658,1171,4,891332122,3.6414127,3.8935943
488,327,4,891366748,4.482631700000001,4.9454017
172,305,5,877556626,4.9318714,4.883634
878,1046,2,887761477,2.450991,1.9223106
714,230,3,875963273,2.3972495,2.1358025
748,10,5,878848189,3.9940762999999997,3.6065753
683,215,3,878761717,3.7928326,4.1718373
233,648,3,892335870,3.0307574,2.740196
415,87,3,886316140,4.2941866,4.200052
229,430,3,880485254,3.6069107000000002,4.2519016
629,755,4,885667551,3.4203303,3.8043382
