,user_id,local_id,x,y,date,hour,minute
842,136,93,103.93385458431294,1.3457098294714949,252,8,34
843,19,386,103.824573,1.441574,370,16,59
844,41,258,103.85805130004883,1.2930153860762195,217,16,0
845,493,350,103.7510633468628,1.3743608292212572,257,1,36
846,419,134,103.901978,1.3196,346,13,14
847,492,68,103.899911,1.297348,293,19,18
848,286,33,103.84049892425537,1.279693529885134,123,20,1
849,217,193,103.79045963287354,1.3071308997488136,210,12,9
850,298,283,103.70677017473504,1.3400135615537652,50,20,16
851,482,56,103.85875940322876,1.2941309006626591,249,17,15
852,455,282,103.84488701820374,1.3003037633633492,351,16,41
853,309,394,103.77621173858643,1.3103058068173286,372,10,34
854,10,175,103.83933126,1.301066,238,19,16
855,304,451,103.85848045349121,1.3021111060614448,122,22,50
856,136,438,103.94493877887726,1.352775161073465,278,15,53
857,444,282,103.84488701820374,1.3003037633633492,341,21,43
858,4,394,103.77621173858643,1.3103058068173286,292,19,35
859,104,90,103.78647923469543,1.4371699804377747,190,15,52
860,14,98,103.85671145995803,1.292547013030119,245,9,6
861,485,80,103.77451364673804,1.3003480927895257,285,17,39
862,176,370,103.84711861610413,1.3703440326145426,370,16,25
863,124,381,103.89623189384858,1.3912536867987157,274,21,16
864,42,309,103.796528,1.310493,86,21,43
865,362,191,103.90911715433923,1.4019946480092493,154,7,20
866,110,370,103.84711861610413,1.3703440326145426,244,21,23
867,492,92,103.899749,1.297422,72,18,23
868,136,93,103.93385458431294,1.3457098294714949,237,13,48
869,117,132,103.865443,1.364797,342,20,6
870,384,321,103.9417576789856,1.3065945974825401,104,22,53
871,263,394,103.77621173858643,1.3103058068173286,361,11,57
872,387,336,103.76443147659302,1.3035483984394247,218,6,51
873,343,195,103.855759,1.29995,37,12,27
874,381,267,103.78626465797424,1.4362368651330115,168,13,38
875,343,195,103.855759,1.29995,117,12,24
876,373,56,103.85875940322876,1.2941309006626591,170,13,42
877,217,193,103.79045963287354,1.3071308997488136,197,16,36
878,12,160,103.962114,1.33765,8,10,13
879,99,480,103.98812770843506,1.3547111754681682,210,19,47
880,362,191,103.90911715433923,1.4019946480092493,167,7,19
881,493,350,103.7510633468628,1.3743608292212572,191,3,18
882,263,394,103.77621173858643,1.3103058068173286,335,11,10
883,212,332,103.847265,1.285875,137,12,26
884,173,498,103.70675886345204,1.3404983119951461,242,13,40
885,436,30,103.83675,1.301299,291,16,22
886,181,267,103.78626465797424,1.4362368651330115,351,16,17
887,381,77,103.78614664077759,1.4358400228764328,196,18,15
888,293,394,103.77621173858643,1.3103058068173286,133,13,22
889,129,394,103.77621173858643,1.3103058068173286,248,9,43
890,101,287,103.899578,1.297405,259,23,13
891,376,67,103.96647691726685,1.3347932142444932,132,9,50
892,36,475,103.8361644744873,1.3023685316222549,224,12,29
893,258,394,103.77621173858643,1.3103058068173286,130,13,31
894,364,69,103.866126,1.364667,169,20,38
895,128,488,103.83456940235187,1.3020841470128839,76,20,53
896,145,493,103.89502286911011,1.392079701574771,102,19,0
897,493,235,103.75222206115723,1.375905336666618,198,6,38
898,41,258,103.85805130004883,1.2930153860762195,157,16,21
899,443,266,103.83281707763672,1.4164911982994481,363,9,3
900,125,267,103.78626465797424,1.4362368651330115,108,20,25
901,219,217,103.93070480364956,1.3475802544888333,177,15,49
902,103,2,103.85934428921226,1.3008681078123583,123,23,43
903,136,93,103.93385458431294,1.3457098294714949,196,15,40
904,398,283,103.70677017473504,1.3400135615537652,322,12,30
905,356,50,103.84573,1.291259,259,19,53
906,16,88,103.70554089546204,1.3388797881819072,173,19,29
907,341,392,103.71351752608854,1.3502869712765522,117,14,19
908,459,163,103.8034737110138,1.2875826085187363,274,15,22
909,388,394,103.77621173858643,1.3103058068173286,361,18,42
910,195,380,103.69705438613892,1.3374210644075797,340,7,43
911,182,233,103.841446,1.291751,195,22,58
912,335,394,103.77621173858643,1.3103058068173286,307,10,0
913,14,469,103.98662567138672,1.3556121456286498,185,16,34
914,418,102,103.85027825832367,1.3322940725043249,159,18,43
915,449,438,103.94493877887726,1.352775161073465,105,18,36
916,212,221,103.84780551429473,1.2838503439957176,102,12,34
917,217,257,103.83470526691754,1.2890373504742982,104,19,26
918,443,169,103.78773822059549,1.4399485816462756,308,11,32
919,93,226,103.882829,1.332241,201,19,1
920,54,132,103.865443,1.364797,267,21,6
921,172,267,103.78626465797424,1.4362368651330115,217,20,33
922,433,233,103.841446,1.291751,193,20,22
923,434,258,103.85805130004883,1.2930153860762195,222,9,51
924,217,193,103.79045963287354,1.3071308997488136,193,21,2
925,387,336,103.76443147659302,1.3035483984394247,282,11,26
926,59,282,103.84488701820374,1.3003037633633492,207,14,45
927,362,191,103.90911715433923,1.4019946480092493,166,8,47
928,465,47,103.827979,1.376712,281,22,48
929,302,93,103.93385458431294,1.3457098294714949,187,9,23
930,263,394,103.77621173858643,1.3103058068173286,180,10,6
931,343,195,103.855759,1.29995,123,12,24
932,136,93,103.93385458431294,1.3457098294714949,198,13,16
933,398,283,103.70677017473504,1.3400135615537652,69,12,22
934,308,458,103.83706569671631,1.4237416638067324,260,11,13
935,393,356,103.84490681997819,1.2739399456840008,342,19,45
936,345,242,103.9103490114212,1.4215858325047257,134,19,23
937,16,88,103.70554089546204,1.3388797881819072,337,20,16
938,387,336,103.76443147659302,1.3035483984394247,251,6,52
939,125,267,103.78626465797424,1.4362368651330115,111,19,37
940,422,267,103.78626465797424,1.4362368651330115,184,7,49
941,95,438,103.94493877887726,1.352775161073465,100,16,29
942,381,90,103.78647923469543,1.4371699804377747,155,16,41
943,2,163,103.8034737110138,1.2875826085187363,362,13,15
944,343,195,103.855759,1.29995,246,14,10
945,101,287,103.899578,1.297405,222,20,24
946,398,283,103.70677017473504,1.3400135615537652,293,10,56
947,81,90,103.78647923469543,1.4371699804377747,255,11,52
948,168,294,103.8581371307373,1.2908594382270102,341,15,42
949,145,400,103.95438,1.37585,335,18,40
950,20,403,103.843992,1.281328,301,13,55
951,195,438,103.94493877887726,1.352775161073465,359,14,39
952,364,269,103.8462495803833,1.3406388362846504,310,16,4
953,18,82,103.77861499786377,1.3386330923104546,317,12,3
954,450,220,103.94388224406957,1.3525790915569256,361,19,48
955,477,233,103.841446,1.291751,207,19,36
956,73,231,103.80146779911303,1.2864413452199366,184,11,38
957,152,287,103.899578,1.297405,221,21,36
958,253,497,103.821517,1.263298,139,14,2
959,381,267,103.78626465797424,1.4362368651330115,230,15,9
960,87,3,103.76465141773224,1.377208514045834,177,2,24
961,117,86,103.91284883022308,1.3192137593570605,119,2,22
962,36,371,103.794868,1.310098,289,16,51
963,28,32,103.93289566040039,1.308546737181276,220,6,44
964,223,431,103.905421,1.302051,355,20,52
965,249,421,103.83657217025757,1.4301126161589073,295,17,19
966,429,56,103.85875940322876,1.2941309006626591,328,15,28
967,496,192,103.84496212005615,1.2919213232171995,161,19,16
968,59,269,103.8462495803833,1.3406388362846504,221,5,39
969,110,61,103.83480191230774,1.3031944384523038,12,18,58
970,225,27,103.837841,1.299803,134,20,23
971,432,394,103.77621173858643,1.3103058068173286,156,8,41
972,278,88,103.70554089546204,1.3388797881819072,229,23,45
973,152,327,103.84874939918518,1.3505602729046757,331,18,35
974,188,361,103.827645778656,1.2862901098806918,260,8,21
975,135,1,103.83657341849616,1.300670922649181,111,20,0
976,263,394,103.77621173858643,1.3103058068173286,355,17,22
977,36,491,103.836845,1.301034,335,15,53
978,495,90,103.78647923469543,1.4371699804377747,372,21,34
979,304,451,103.85848045349121,1.3021111060614448,284,22,11
980,136,90,103.78647923469543,1.4371699804377747,258,18,45
981,384,303,103.92496627013456,1.3044237514443764,100,23,52
982,455,428,103.77480626106262,1.3318864869155647,224,9,2
983,28,32,103.93289566040039,1.308546737181276,155,20,50
984,428,313,103.83511799,1.416177,57,18,34
985,196,489,103.98732304573059,1.3887440159946385,188,23,1
986,161,155,103.82208824157715,1.2639260261970715,201,14,34
987,182,90,103.78647923469543,1.4371699804377747,270,8,53
988,201,211,103.79530906677246,1.309404820084783,182,3,48
989,415,296,103.837523,1.428349,137,19,5
990,58,136,103.77573588918378,1.3112055276455707,293,17,8
991,17,90,103.78647923469543,1.4371699804377747,286,16,11
992,126,106,103.957065,1.369725,114,13,54
993,335,394,103.77621173858643,1.3103058068173286,331,8,50
994,104,90,103.78647923469543,1.4371699804377747,191,16,7
995,223,438,103.94493877887726,1.352775161073465,6,19,45
996,422,4,103.785653,1.443329,218,15,16
997,217,193,103.79045963287354,1.3071308997488136,266,19,22
998,41,258,103.85805130004883,1.2930153860762195,188,17,18
999,359,280,103.84502004906399,1.2769358518820586,204,12,42
1000,443,169,103.78773822059549,1.4399485816462756,350,9,34
1001,387,370,103.84711861610413,1.3703440326145426,240,20,49
1002,70,282,103.84488701820374,1.3003037633633492,98,16,2
1003,87,364,103.83614317524618,1.4286352738046613,287,17,53
1004,343,493,103.89502286911011,1.392079701574771,359,11,31
1005,206,295,103.85603427886963,1.2915566354928183,0,20,7
1006,144,288,103.94273400306702,1.3783400790111147,258,20,11
1007,310,330,103.85944915714285,1.2856466753707152,236,14,32
1008,455,428,103.77480626106262,1.3318864869155647,268,18,17
1009,161,47,103.827979,1.376712,165,22,10
1010,92,438,103.94493877887726,1.352775161073465,305,13,28
1011,125,456,103.85410132899464,1.2857616135383172,65,21,10
1012,168,473,103.80354881286621,1.2870516651740709,256,15,8
1013,242,88,103.70554089546204,1.3388797881819072,331,7,32
1014,371,122,103.89337062835693,1.314682023475849,201,17,37
1015,489,316,103.846327,1.371641,244,13,11
1016,28,195,103.855759,1.29995,160,16,38
1017,443,169,103.78773822059549,1.4399485816462756,296,18,8
1018,263,394,103.77621173858643,1.3103058068173286,314,10,38
1019,87,364,103.83614317524618,1.4286352738046613,278,17,44
1020,407,394,103.77621173858643,1.3103058068173286,165,9,44
1021,209,234,103.77505302429199,1.3314145456233155,372,14,53
1022,275,164,103.831793,1.30483,214,17,40
1023,117,102,103.85027825832367,1.3322940725043249,16,13,52
1024,492,32,103.93289566040039,1.308546737181276,51,23,21
1025,232,500,103.85539054870605,1.293465882410554,223,1,5
1026,386,279,103.94983120095483,1.3724423371103667,66,12,23
1027,217,193,103.79045963287354,1.3071308997488136,155,18,49
1028,249,493,103.89502286911011,1.392079701574771,173,21,29
1029,57,88,103.70554089546204,1.3388797881819072,75,8,0
1030,277,103,103.83618846394508,1.3008904317294467,157,14,12
1031,104,90,103.78647923469543,1.4371699804377747,218,15,52
1032,387,336,103.76443147659302,1.3035483984394247,256,6,53
1033,87,282,103.84488701820374,1.3003037633633492,156,21,23
1034,133,52,103.84819686412811,1.2891432595277321,98,12,45
1035,220,430,103.83691308518367,1.301059747789395,206,17,53
1036,131,163,103.8034737110138,1.2875826085187363,198,14,59
1037,249,86,103.91284883022308,1.3192137593570605,213,18,32
1038,457,309,103.796528,1.310493,128,21,16
1039,129,394,103.77621173858643,1.3103058068173286,226,9,30
1040,371,451,103.85848045349121,1.3021111060614448,184,18,49
1041,269,486,103.924693,1.312561,368,12,43
1042,73,231,103.80146779911303,1.2864413452199366,245,11,44
1043,188,361,103.827645778656,1.2862901098806918,282,8,13
1044,436,150,103.83118629455566,1.3046424562667944,304,18,8
1045,28,282,103.84488701820374,1.3003037633633492,227,18,23
1046,195,241,103.84919260669493,1.3690225114961283,158,18,46
1047,19,386,103.824573,1.441574,142,12,26
1048,135,228,103.810457,1.304472,10,12,52
1049,28,32,103.93289566040039,1.308546737181276,241,5,41
1050,196,277,103.856571,1.292621,238,11,46
1051,133,75,103.77398014068604,1.341024968625902,23,15,55
1052,75,98,103.85671145995803,1.292547013030119,296,8,3
1053,153,404,103.740464,1.334002,351,12,56
1054,91,154,103.83694705189919,1.301032287405319,166,19,54
1055,200,4,103.785653,1.443329,234,7,52
1056,133,193,103.79045963287354,1.3071308997488136,331,20,56
1057,343,438,103.94493877887726,1.352775161073465,351,15,49
1058,269,248,103.95844347915836,1.3341186802995468,70,19,28
1059,493,350,103.7510633468628,1.3743608292212572,230,8,16
1060,311,27,103.837841,1.299803,365,19,35
1061,206,6,103.74823093414307,1.330846070764968,113,9,2
1062,348,438,103.94493877887726,1.352775161073465,127,16,3
1063,422,371,103.794868,1.310098,194,21,54
1064,161,306,103.8353751,1.352035,267,13,56
1065,241,301,103.853378,1.293135,363,20,24
1066,306,483,103.830414,1.305857,191,10,8
1067,192,460,103.77564311027527,1.3324978652734194,325,15,8
1068,343,493,103.89502286911011,1.392079701574771,195,9,34
1069,410,287,103.899578,1.297405,339,23,32
1070,28,32,103.93289566040039,1.308546737181276,301,5,3
1071,264,24,103.87355112165403,1.3071814872391465,163,15,46
1072,335,98,103.85671145995803,1.292547013030119,335,13,10
1073,387,336,103.76443147659302,1.3035483984394247,206,6,44
1074,117,120,103.8587724230434,1.294443623328918,33,19,34
1075,152,362,103.822704,1.263356,269,19,17
1076,81,90,103.78647923469543,1.4371699804377747,237,16,47
1077,118,493,103.89502286911011,1.392079701574771,335,16,2
1078,431,155,103.82208824157715,1.2639260261970715,47,12,42
1079,133,193,103.79045963287354,1.3071308997488136,125,8,1
1080,195,380,103.69705438613892,1.3374210644075797,123,7,45
1081,117,370,103.84711861610413,1.3703440326145426,30,16,55
1082,309,477,103.706653,1.340184257142857,223,19,56
1083,217,193,103.79045963287354,1.3071308997488136,184,18,4
1084,335,394,103.77621173858643,1.3103058068173286,316,16,2
1085,36,116,103.831002,1.354968,351,5,29
1086,139,393,103.8502836227417,1.2965764501539225,172,9,14
1087,152,287,103.899578,1.297405,320,17,14
1088,126,106,103.957065,1.369725,57,8,29
1089,19,421,103.83657217025757,1.4301126161589073,124,21,22
1090,302,93,103.93385458431294,1.3457098294714949,208,10,39
1091,51,82,103.77861499786377,1.3386330923104546,350,15,26
1092,94,22,103.85318577289581,1.2938573851123292,332,21,39
1093,133,477,103.706653,1.340184257142857,263,15,57
1094,343,195,103.855759,1.29995,113,12,31
1095,54,171,103.822508,1.2637770207464885,86,14,13
1096,455,428,103.77480626106262,1.3318864869155647,198,12,2
1097,443,169,103.78773822059549,1.4399485816462756,311,11,38
1098,73,231,103.80146779911303,1.2864413452199366,293,11,47
1099,360,166,103.79534125328064,1.310826019247474,98,12,39
1100,360,448,103.90446424484253,1.3922084096055647,52,10,36
1101,455,428,103.77480626106262,1.3318864869155647,183,12,44
1102,475,191,103.90911715433923,1.4019946480092493,363,18,30
1103,16,488,103.83456940235187,1.3020841470128839,185,20,11
1104,84,37,103.8410868,1.29117,292,21,19
1105,388,394,103.77621173858643,1.3103058068173286,339,19,44
1106,146,273,103.87871503829956,1.3032695208779725,238,21,23
1107,59,282,103.84488701820374,1.3003037633633492,248,19,34
1108,76,476,103.8593602180481,1.2946350272859688,127,14,28
1109,398,283,103.70677017473504,1.3400135615537652,220,12,38
1110,434,271,103.837383,1.300774,202,12,27
1111,100,384,103.726173,1.382759,187,0,1
1112,407,394,103.77621173858643,1.3103058068173286,249,10,55
1113,95,456,103.85410132899464,1.2857616135383172,35,18,50
1114,91,376,103.7987208366394,1.3126655324375613,166,12,41
1115,129,394,103.77621173858643,1.3103058068173286,247,8,15
1116,209,428,103.77480626106262,1.3318864869155647,95,13,22
1117,136,90,103.78647923469543,1.4371699804377747,267,15,46
1118,161,197,103.86650562286377,1.3641713454002702,164,20,39
1119,189,410,103.84825587272644,1.276706292544824,169,9,22
1120,343,195,103.855759,1.29995,235,11,42
1121,1,396,103.83187294006348,1.3047711689210968,126,20,18
1122,64,438,103.94493877887726,1.352775161073465,95,18,36
1123,217,193,103.79045963287354,1.3071308997488136,258,21,52
1124,232,282,103.84488701820374,1.3003037633633492,266,1,15
1125,262,282,103.84488701820374,1.3003037633633492,70,14,57
1126,235,322,103.836887,1.301046,310,13,37
1127,87,364,103.83614317524618,1.4286352738046613,252,17,46
1128,309,449,103.78087196630328,1.3085690105070749,294,11,32
1129,149,137,103.86024455864425,1.313117764995405,307,22,26
1130,429,56,103.85875940322876,1.2941309006626591,213,17,34
1131,129,394,103.77621173858643,1.3103058068173286,200,18,18
1132,321,252,103.98996219637266,1.3610792092579078,96,22,21
1133,106,72,103.6973762512207,1.33726017570291,241,1,8
1134,444,282,103.84488701820374,1.3003037633633492,328,23,49
1135,455,199,103.74708967656335,1.3976690997349286,373,18,3
1136,360,22,103.85318577289581,1.2938573851123292,62,18,2
1137,188,287,103.899578,1.297405,233,18,30
1138,443,169,103.78773822059549,1.4399485816462756,368,8,29
1139,249,493,103.89502286911011,1.392079701574771,314,20,39
1140,492,327,103.84874939918518,1.3505602729046757,331,18,36
1141,214,282,103.84488701820374,1.3003037633633492,344,18,31
1142,95,438,103.94493877887726,1.352775161073465,373,16,1
1143,117,370,103.84711861610413,1.3703440326145426,32,15,56
1144,133,32,103.93289566040039,1.308546737181276,187,20,15
1145,280,258,103.85805130004883,1.2930153860762195,126,1,4
1146,263,394,103.77621173858643,1.3103058068173286,368,11,44
1147,393,205,103.76686692237854,1.315465022216748,28,7,19
1148,456,6,103.74823093414307,1.330846070764968,292,22,15
1149,110,384,103.726173,1.382759,41,22,2
1150,396,215,103.8725996017456,1.3507211607331409,224,16,50
1151,492,68,103.899911,1.297348,97,19,9
1152,443,266,103.83281707763672,1.4164911982994481,308,18,49
1153,49,252,103.98996219637266,1.3610792092579078,40,6,33
1154,264,175,103.83933126,1.301066,286,18,47
1155,182,266,103.83281707763672,1.4164911982994481,208,22,47
1156,51,346,103.905241,1.301381,223,17,39
1157,422,155,103.82208824157715,1.2639260261970715,339,15,24
1158,47,214,103.94938588142395,1.3717437448813903,216,17,35
1159,37,197,103.86650562286377,1.3641713454002702,272,22,23
1160,133,75,103.77398014068604,1.341024968625902,23,16,14
1161,122,324,103.847788,1.298971,217,23,28
1162,143,429,103.83835667809252,1.3014560536085926,78,20,24
1163,455,460,103.77564311027527,1.3324978652734194,255,18,37
1164,159,86,103.91284883022308,1.3192137593570605,349,3,26
1165,299,438,103.94493877887726,1.352775161073465,313,18,17
1166,360,377,103.796061,1.294273,296,12,54
1167,17,282,103.84488701820374,1.3003037633633492,284,15,5
1168,129,394,103.77621173858643,1.3103058068173286,156,11,20
1169,195,438,103.94493877887726,1.352775161073465,157,13,29
1170,443,169,103.78773822059549,1.4399485816462756,296,10,24
1171,364,69,103.866126,1.364667,345,18,30
1172,398,70,103.70687127113342,1.3394268093735489,105,17,10
1173,343,451,103.85848045349121,1.3021111060614448,72,12,58
1174,263,394,103.77621173858643,1.3103058068173286,200,8,5
1175,443,267,103.78626465797424,1.4362368651330115,376,8,45
1176,145,493,103.89502286911011,1.392079701574771,97,18,24
1177,372,113,103.866226,1.321951,91,18,35
1178,242,88,103.70554089546204,1.3388797881819072,120,17,51
1179,314,6,103.74823093414307,1.330846070764968,15,19,56
1180,73,282,103.84488701820374,1.3003037633633492,203,22,27
1181,51,190,103.91879747241474,1.3208317725304792,349,19,18
1182,118,448,103.90446424484253,1.3922084096055647,340,11,14
1183,133,193,103.79045963287354,1.3071308997488136,338,8,17
1184,269,92,103.899749,1.297422,71,13,8
1185,485,469,103.98662567138672,1.3556121456286498,173,22,21
1186,291,76,103.84576736339768,1.2988437803089488,358,11,47
1187,136,364,103.83614317524618,1.4286352738046613,259,16,23
1188,106,57,103.83208751678467,1.2935731434307411,267,21,24
1189,446,91,103.90753,1.318142,89,21,31
1190,292,266,103.83281707763672,1.4164911982994481,165,19,16
1191,446,394,103.77621173858643,1.3103058068173286,238,17,9
1192,43,438,103.94493877887726,1.352775161073465,318,15,46
1193,118,493,103.89502286911011,1.392079701574771,373,15,42
1194,101,88,103.70554089546204,1.3388797881819072,67,19,5
1195,252,284,103.84498700916085,1.298522,188,19,4
1196,129,394,103.77621173858643,1.3103058068173286,155,7,55
1197,408,379,103.85033190250397,1.3161836646805134,269,11,4
1198,31,90,103.78647923469543,1.4371699804377747,322,16,22
1199,446,98,103.85671145995803,1.292547013030119,325,16,13
1200,344,403,103.843992,1.281328,163,19,0
1201,263,394,103.77621173858643,1.3103058068173286,247,8,22
1202,477,100,103.848731,1.287267,41,0,14
1203,493,235,103.75222206115723,1.375905336666618,254,3,43
1204,31,150,103.83118629455566,1.3046424562667944,331,14,37
1205,292,32,103.93289566040039,1.308546737181276,170,3,5
1206,455,460,103.77564311027527,1.3324978652734194,163,18,8
1207,81,90,103.78647923469543,1.4371699804377747,279,11,50
1208,41,6,103.74823093414307,1.330846070764968,261,21,2
1209,176,491,103.836845,1.301034,359,15,12
1210,264,342,103.76827239990234,1.2931011949079718,221,13,8
1211,496,164,103.831793,1.30483,341,18,46
1212,217,364,103.83614317524618,1.4286352738046613,235,9,48
1213,361,342,103.76827239990234,1.2931011949079718,216,18,6
1214,177,493,103.89502286911011,1.392079701574771,249,15,50
1215,195,88,103.70554089546204,1.3388797881819072,312,18,13
1216,274,264,103.95808696746826,1.3484043749760153,303,3,4
1217,217,394,103.77621173858643,1.3103058068173286,239,18,28
1218,169,451,103.85848045349121,1.3021111060614448,237,18,34
1219,145,493,103.89502286911011,1.392079701574771,108,10,37
1220,463,146,103.7435531616211,1.3922513122809397,75,15,21
1221,263,394,103.77621173858643,1.3103058068173286,191,10,27
1222,129,394,103.77621173858643,1.3103058068173286,205,8,17
1223,249,493,103.89502286911011,1.392079701574771,97,18,31
1224,126,259,103.94425749778748,1.3525552812245238,95,20,35
1225,496,282,103.84488701820374,1.3003037633633492,362,14,39
1226,177,493,103.89502286911011,1.392079701574771,190,12,0
1227,304,185,103.84777843952179,1.3721137836197193,247,11,30
1228,79,111,103.856003,1.289193,366,20,0
1229,434,258,103.85805130004883,1.2930153860762195,258,16,52
1230,145,149,103.84641277454006,1.3720529461862068,340,14,23
1231,80,282,103.84488701820374,1.3003037633633492,245,10,23
1232,382,202,103.834961,1.303554,141,19,7
1233,46,448,103.90446424484253,1.3922084096055647,365,16,45
1234,51,346,103.905241,1.301381,322,18,28
1235,209,428,103.77480626106262,1.3318864869155647,198,8,59
1236,133,74,103.86079788208008,1.2847348201953352,49,15,15
1237,398,283,103.70677017473504,1.3400135615537652,120,14,24
1238,355,282,103.84488701820374,1.3003037633633492,209,21,13
1239,145,400,103.95438,1.37585,323,15,59
1240,249,296,103.837523,1.428349,322,1,18
1241,424,61,103.83480191230774,1.3031944384523038,199,3,22
1242,449,3,103.76465141773224,1.377208514045834,130,11,48
1243,217,88,103.70554089546204,1.3388797881819072,169,16,21
1244,145,493,103.89502286911011,1.392079701574771,86,20,16
1245,157,264,103.95808696746826,1.3484043749760153,185,21,33
1246,355,282,103.84488701820374,1.3003037633633492,366,19,58
1247,431,86,103.91284883022308,1.3192137593570605,342,20,43
1248,448,207,103.99168968200684,1.3910929397719975,69,1,0
1249,409,61,103.83480191230774,1.3031944384523038,217,18,48
1250,357,93,103.93385458431294,1.3457098294714949,227,14,38
1251,258,145,103.88592481613159,1.320388255239744,298,13,9
1252,304,185,103.84777843952179,1.3721137836197193,200,12,42
1253,263,394,103.77621173858643,1.3103058068173286,234,8,47
1254,46,438,103.94493877887726,1.352775161073465,339,11,49
1255,334,259,103.94425749778748,1.3525552812245238,281,15,1
1256,443,169,103.78773822059549,1.4399485816462756,308,9,26
1257,422,283,103.70677017473504,1.3400135615537652,232,17,4
1258,410,148,103.84763360023499,1.2988396539380191,192,2,32
1259,422,283,103.70677017473504,1.3400135615537652,309,15,22
1260,429,28,103.7215322167027,1.3346865747646826,239,13,31
1261,110,469,103.98662567138672,1.3556121456286498,328,21,45
1262,353,353,103.94479393959045,1.3526303621508027,188,15,40
1263,286,178,103.849938,1.30006,362,22,20
1264,282,347,103.859091,1.283004,296,13,2
1265,133,422,103.84341,1.320111,314,21,4
1266,124,448,103.90446424484253,1.3922084096055647,280,19,47
1267,200,0,103.76554727554321,1.3035054942012143,171,19,47
1268,133,193,103.79045963287354,1.3071308997488136,317,7,59
1269,188,361,103.827645778656,1.2862901098806918,271,8,14
1270,449,3,103.76465141773224,1.377208514045834,102,19,28
1271,388,71,103.836917,1.301012,101,15,13
1272,28,32,103.93289566040039,1.308546737181276,339,5,0
1273,493,350,103.7510633468628,1.3743608292212572,280,5,26
1274,110,312,103.836833,1.301037,65,23,49
1275,465,373,103.77390818815843,1.3317250144924815,308,10,14
1276,206,6,103.74823093414307,1.330846070764968,52,22,8
1277,304,451,103.85848045349121,1.3021111060614448,135,23,39
1278,341,438,103.94493877887726,1.352775161073465,73,12,28
1279,40,457,103.854945,1.2958773,47,13,32
1280,28,32,103.93289566040039,1.308546737181276,162,6,44
1281,324,154,103.83694705189919,1.301032287405319,359,20,5
1282,246,144,103.83700366311062,1.301089405640503,324,22,59
1283,212,452,103.79909634590149,1.3026903135362902,249,19,27
1284,212,371,103.794868,1.310098,51,21,24
1285,263,394,103.77621173858643,1.3103058068173286,227,7,34
1286,6,122,103.89337062835693,1.314682023475849,183,14,26
1287,362,438,103.94493877887726,1.352775161073465,178,10,34
1288,387,83,103.74753660783207,1.3953787896252134,182,22,45
1289,183,370,103.84711861610413,1.3703440326145426,170,18,10
1290,95,297,103.82053792476654,1.3358818953673919,209,17,45
1291,274,469,103.98662567138672,1.3556121456286498,306,19,23
1292,481,440,103.820312,1.255927,196,18,18
1293,242,88,103.70554089546204,1.3388797881819072,369,12,39
1294,270,282,103.84488701820374,1.3003037633633492,247,15,7
1295,66,88,103.70554089546204,1.3388797881819072,218,6,35
1296,217,193,103.79045963287354,1.3071308997488136,171,20,32
1297,154,282,103.84488701820374,1.3003037633633492,294,21,10
1298,451,282,103.84488701820374,1.3003037633633492,279,11,15
1299,171,258,103.85805130004883,1.2930153860762195,188,18,13
1300,491,320,103.84464025497437,1.2851209611711183,346,15,30
1301,146,432,103.8477319138691,1.3690206211033076,180,20,32
1302,126,106,103.957065,1.369725,87,18,52
1303,41,258,103.85805130004883,1.2930153860762195,284,16,25
1304,482,438,103.94493877887726,1.352775161073465,320,15,37
1305,343,195,103.855759,1.29995,92,13,26
1306,492,171,103.822508,1.2637770207464885,217,20,35
1307,32,341,103.76518249511719,1.3033553293617086,46,13,41
1308,391,73,103.884514,1.3823408,230,10,18
1309,209,460,103.77564311027527,1.3324978652734194,103,8,51
1310,242,88,103.70554089546204,1.3388797881819072,321,7,24
1311,304,266,103.83281707763672,1.4164911982994481,104,23,17
1312,304,185,103.84777843952179,1.3721137836197193,316,8,30
1313,263,394,103.77621173858643,1.3103058068173286,293,13,31
1314,242,88,103.70554089546204,1.3388797881819072,355,7,27
1315,225,188,103.84446859359741,1.3822656935818953,7,20,35
1316,370,170,103.93119199522118,1.3604707995237892,211,12,38
1317,364,278,103.84839534759521,1.3505066436261501,363,15,31
1318,221,46,103.764132,1.380027,69,13,54
1319,304,329,103.85049478795489,1.2876687153556379,155,17,48
1320,492,438,103.94493877887726,1.352775161073465,14,17,39
1321,424,57,103.83208751678467,1.2935731434307411,184,1,53
1322,221,309,103.796528,1.310493,83,20,9
1323,455,460,103.77564311027527,1.3324978652734194,262,13,21
1324,398,283,103.70677017473504,1.3400135615537652,108,12,41
1325,496,267,103.78626465797424,1.4362368651330115,159,19,31
1326,316,56,103.85875940322876,1.2941309006626591,246,12,29
1327,232,493,103.89502286911011,1.392079701574771,252,21,48
1328,492,448,103.90446424484253,1.3922084096055647,372,19,11
1329,143,163,103.8034737110138,1.2875826085187363,331,14,33
1330,279,439,103.74886043831066,1.352285548450062,182,14,27
1331,104,364,103.83614317524618,1.4286352738046613,185,6,1
1332,387,351,103.73688420886181,1.384003120397468,258,14,21
1333,258,282,103.84488701820374,1.3003037633633492,231,19,20
1334,101,364,103.83614317524618,1.4286352738046613,249,18,54
1335,221,166,103.79534125328064,1.310826019247474,123,20,5
1336,500,309,103.796528,1.310493,95,21,53
1337,101,296,103.837523,1.428349,52,15,15
1338,387,336,103.76443147659302,1.3035483984394247,271,7,7
